id,date,gu,patient_count
10008,2021-08-21,광진구,21
10009,2021-08-21,구로구,22
10010,2021-08-21,금천구,14
10012,2021-08-21,노원구,13
10013,2021-08-21,도봉구,7
10014,2021-08-21,동대문구,15
10015,2021-08-21,동작구,16
10016,2021-08-21,마포구,30
10017,2021-08-21,서대문구,23
10018,2021-08-21,서초구,21
10019,2021-08-21,성동구,8
10020,2021-08-21,성북구,23
10021,2021-08-21,송파구,28
10022,2021-08-21,양천구,16
10023,2021-08-21,영등포구,26
10024,2021-08-21,용산구,16
10025,2021-08-21,은평구,32
10026,2021-08-21,종로구,4
10027,2021-08-21,중구,5
10028,2021-08-21,중랑구,24
10030,2021-08-22,강남구,36
10031,2021-08-22,강동구,5
10032,2021-08-22,강북구,6
10033,2021-08-22,강서구,18
10034,2021-08-22,관악구,18
10035,2021-08-22,광진구,15
10036,2021-08-22,구로구,16
10037,2021-08-22,금천구,12
10039,2021-08-22,노원구,9
10040,2021-08-22,도봉구,9
10041,2021-08-22,동대문구,13
10042,2021-08-22,동작구,20
10043,2021-08-22,마포구,20
10044,2021-08-22,서대문구,8
10045,2021-08-22,서초구,23
10046,2021-08-22,성동구,13
10047,2021-08-22,성북구,13
10048,2021-08-22,송파구,22
10049,2021-08-22,양천구,22
10050,2021-08-22,영등포구,18
10051,2021-08-22,용산구,9
10052,2021-08-22,은평구,21
10053,2021-08-22,종로구,5
10054,2021-08-22,중구,8
10055,2021-08-22,중랑구,18
10057,2021-08-23,강남구,48
10058,2021-08-23,강동구,18
10059,2021-08-23,강북구,11
10060,2021-08-23,강서구,19
10061,2021-08-23,관악구,24
10062,2021-08-23,광진구,21
10063,2021-08-23,구로구,14
10064,2021-08-23,금천구,8
10066,2021-08-23,노원구,17
10067,2021-08-23,도봉구,4
10068,2021-08-23,동대문구,12
10069,2021-08-23,동작구,19
10070,2021-08-23,마포구,24
10071,2021-08-23,서대문구,12
10072,2021-08-23,서초구,19
10073,2021-08-23,성동구,8
10074,2021-08-23,성북구,12
10075,2021-08-23,송파구,24
10076,2021-08-23,양천구,19
10077,2021-08-23,영등포구,25
10078,2021-08-23,용산구,9
10079,2021-08-23,은평구,17
10080,2021-08-23,종로구,11
10081,2021-08-23,중구,5
10082,2021-08-23,중랑구,14
10084,2021-08-24,강남구,66
10085,2021-08-24,강동구,21
10086,2021-08-24,강북구,13
10087,2021-08-24,강서구,29
10088,2021-08-24,관악구,50
10089,2021-08-24,광진구,25
10090,2021-08-24,구로구,35
10091,2021-08-24,금천구,14
10093,2021-08-24,노원구,14
10094,2021-08-24,도봉구,12
10095,2021-08-24,동대문구,12
10096,2021-08-24,동작구,29
10097,2021-08-24,마포구,31
10098,2021-08-24,서대문구,19
10099,2021-08-24,서초구,33
10100,2021-08-24,성동구,17
10101,2021-08-24,성북구,19
10102,2021-08-24,송파구,36
10103,2021-08-24,양천구,30
10104,2021-08-24,영등포구,47
10105,2021-08-24,용산구,12
10106,2021-08-24,은평구,43
10107,2021-08-24,종로구,8
10108,2021-08-24,중구,4
10109,2021-08-24,중랑구,17
10111,2021-08-25,강남구,49
10112,2021-08-25,강동구,19
10113,2021-08-25,강북구,8
10114,2021-08-25,강서구,21
10115,2021-08-25,관악구,46
10116,2021-08-25,광진구,23
10117,2021-08-25,구로구,20
10118,2021-08-25,금천구,9
10120,2021-08-25,노원구,10
10121,2021-08-25,도봉구,4
10122,2021-08-25,동대문구,16
10123,2021-08-25,동작구,21
10124,2021-08-25,마포구,27
10125,2021-08-25,서대문구,20
10126,2021-08-25,서초구,26
10127,2021-08-25,성동구,14
10128,2021-08-25,성북구,18
10129,2021-08-25,송파구,32
10130,2021-08-25,양천구,14
10131,2021-08-25,영등포구,47
10132,2021-08-25,용산구,7
10133,2021-08-25,은평구,38
10134,2021-08-25,종로구,6
10135,2021-08-25,중구,12
10136,2021-08-25,중랑구,25
10138,2021-08-26,강남구,58
10139,2021-08-26,강동구,10
10140,2021-08-26,강북구,7
10141,2021-08-26,강서구,29
10142,2021-08-26,관악구,39
10143,2021-08-26,광진구,30
10144,2021-08-26,구로구,36
10145,2021-08-26,금천구,11
10146,2021-08-26,노원구,12
10147,2021-08-26,도봉구,8
10148,2021-08-26,동대문구,17
10149,2021-08-26,동작구,27
10150,2021-08-26,마포구,22
10151,2021-08-26,서대문구,12
10152,2021-08-26,서초구,17
10153,2021-08-26,성동구,19
10154,2021-08-26,성북구,16
10155,2021-08-26,송파구,36
10156,2021-08-26,양천구,14
10157,2021-08-26,영등포구,38
10158,2021-08-26,용산구,16
10159,2021-08-26,은평구,30
10160,2021-08-26,종로구,5
10161,2021-08-26,중구,8
10162,2021-08-26,중랑구,24
10164,2021-08-27,강남구,49
10165,2021-08-27,강동구,6
10166,2021-08-27,강북구,14
10167,2021-08-27,강서구,24
10168,2021-08-27,관악구,35
10169,2021-08-27,광진구,25
10170,2021-08-27,구로구,22
10171,2021-08-27,금천구,28
10173,2021-08-27,노원구,20
10174,2021-08-27,도봉구,12
10175,2021-08-27,동대문구,20
10176,2021-08-27,동작구,21
10177,2021-08-27,마포구,20
10178,2021-08-27,서대문구,23
10179,2021-08-27,서초구,23
10180,2021-08-27,성동구,18
10181,2021-08-27,성북구,18
10182,2021-08-27,송파구,23
10183,2021-08-27,양천구,16
10184,2021-08-27,영등포구,46
10185,2021-08-27,용산구,11
10186,2021-08-27,은평구,35
10187,2021-08-27,종로구,5
10188,2021-08-27,중구,8
10189,2021-08-27,중랑구,20
10191,2021-08-28,강남구,39
10192,2021-08-28,강동구,9
10193,2021-08-28,강북구,8
10194,2021-08-28,강서구,30
10195,2021-08-28,관악구,34
10196,2021-08-28,광진구,18
10197,2021-08-28,구로구,24
10198,2021-08-28,금천구,15
10200,2021-08-28,노원구,17
10201,2021-08-28,도봉구,6
10202,2021-08-28,동대문구,26
10203,2021-08-28,동작구,22
10204,2021-08-28,마포구,11
10205,2021-08-28,서대문구,16
10206,2021-08-28,서초구,21
10207,2021-08-28,성동구,13
10208,2021-08-28,성북구,19
10209,2021-08-28,송파구,25
10210,2021-08-28,양천구,23
10211,2021-08-28,영등포구,36
10212,2021-08-28,용산구,9
10213,2021-08-28,은평구,33
10214,2021-08-28,종로구,9
10215,2021-08-28,중구,4
10216,2021-08-28,중랑구,23
10218,2021-08-29,강남구,37
10219,2021-08-29,강동구,11
10220,2021-08-29,강북구,11
10221,2021-08-29,강서구,24
10222,2021-08-29,관악구,28
10223,2021-08-29,광진구,16
10224,2021-08-29,구로구,19
10225,2021-08-29,금천구,12
10227,2021-08-29,노원구,10
10228,2021-08-29,도봉구,5
10229,2021-08-29,동대문구,21
10230,2021-08-29,동작구,22
10231,2021-08-29,마포구,17
10232,2021-08-29,서대문구,11
10233,2021-08-29,서초구,8
10234,2021-08-29,성동구,7
10235,2021-08-29,성북구,11
10236,2021-08-29,송파구,26
10237,2021-08-29,양천구,30
10238,2021-08-29,영등포구,22
10239,2021-08-29,용산구,9
10240,2021-08-29,은평구,23
10241,2021-08-29,종로구,4
10242,2021-08-29,중구,2
10243,2021-08-29,중랑구,26
10245,2021-08-30,강남구,29
10246,2021-08-30,강동구,12
10247,2021-08-30,강북구,11
10248,2021-08-30,강서구,15
10249,2021-08-30,관악구,25
10250,2021-08-30,광진구,19
10251,2021-08-30,구로구,19
10252,2021-08-30,금천구,14
10254,2021-08-30,노원구,17
10255,2021-08-30,도봉구,7
10256,2021-08-30,동대문구,11
10257,2021-08-30,동작구,24
10258,2021-08-30,마포구,12
10259,2021-08-30,서대문구,12
10260,2021-08-30,서초구,30
10261,2021-08-30,성동구,16
10262,2021-08-30,성북구,13
10263,2021-08-30,송파구,29
10264,2021-08-30,양천구,24
10265,2021-08-30,영등포구,16
10266,2021-08-30,용산구,12
10267,2021-08-30,은평구,19
10268,2021-08-30,종로구,10
10269,2021-08-30,중구,5
10270,2021-08-30,중랑구,26
10272,2021-08-31,강남구,72
10273,2021-08-31,강동구,29
10274,2021-08-31,강북구,12
10275,2021-08-31,강서구,28
10276,2021-08-31,관악구,35
10277,2021-08-31,광진구,20
10278,2021-08-31,구로구,30
10279,2021-08-31,금천구,19
10281,2021-08-31,노원구,13
10282,2021-08-31,도봉구,16
10283,2021-08-31,동대문구,27
10284,2021-08-31,동작구,23
10285,2021-08-31,마포구,14
10286,2021-08-31,서대문구,22
10287,2021-08-31,서초구,33
10288,2021-08-31,성동구,16
10289,2021-08-31,성북구,13
10290,2021-08-31,송파구,50
10291,2021-08-31,양천구,28
10292,2021-08-31,영등포구,33
10293,2021-08-31,용산구,12
10294,2021-08-31,은평구,32
10295,2021-08-31,종로구,16
10296,2021-08-31,중구,12
10297,2021-08-31,중랑구,23
10299,2021-09-01,강남구,41
10300,2021-09-01,강동구,21
10301,2021-09-01,강북구,8
10302,2021-09-01,강서구,21
10303,2021-09-01,관악구,31
10304,2021-09-01,광진구,21
10305,2021-09-01,구로구,35
10306,2021-09-01,금천구,20
10308,2021-09-01,노원구,19
10309,2021-09-01,도봉구,8
10310,2021-09-01,동대문구,23
10311,2021-09-01,동작구,22
10312,2021-09-01,마포구,17
10313,2021-09-01,서대문구,10
10314,2021-09-01,서초구,20
10315,2021-09-01,성동구,23
10316,2021-09-01,성북구,13
10317,2021-09-01,송파구,42
10318,2021-09-01,양천구,30
10319,2021-09-01,영등포구,33
10320,2021-09-01,용산구,8
10321,2021-09-01,은평구,23
10322,2021-09-01,종로구,6
10323,2021-09-01,중구,12
10324,2021-09-01,중랑구,27
10326,2021-09-02,강남구,37
10327,2021-09-02,강동구,24
10328,2021-09-02,강북구,8
10329,2021-09-02,강서구,16
10330,2021-09-02,관악구,27
10331,2021-09-02,광진구,18
10332,2021-09-02,구로구,28
10333,2021-09-02,금천구,13
10335,2021-09-02,노원구,20
10336,2021-09-02,도봉구,13
10337,2021-09-02,동대문구,25
10338,2021-09-02,동작구,32
10339,2021-09-02,마포구,17
10340,2021-09-02,서대문구,10
10341,2021-09-02,서초구,29
10342,2021-09-02,성동구,14
10343,2021-09-02,성북구,13
10344,2021-09-02,송파구,36
10345,2021-09-02,양천구,18
10346,2021-09-02,영등포구,33
10347,2021-09-02,용산구,10
10348,2021-09-02,은평구,35
10349,2021-09-02,종로구,5
10350,2021-09-02,중구,11
10351,2021-09-02,중랑구,27
10353,2021-09-03,강남구,48
10354,2021-09-03,강동구,30
10355,2021-09-03,강북구,9
10356,2021-09-03,강서구,20
10357,2021-09-03,관악구,32
10358,2021-09-03,광진구,22
10359,2021-09-03,구로구,27
10360,2021-09-03,금천구,18
10362,2021-09-03,노원구,12
10363,2021-09-03,도봉구,6
10364,2021-09-03,동대문구,18
10365,2021-09-03,동작구,26
10366,2021-09-03,마포구,16
10367,2021-09-03,서대문구,14
10368,2021-09-03,서초구,27
10369,2021-09-03,성동구,17
10370,2021-09-03,성북구,13
10371,2021-09-03,송파구,34
10372,2021-09-03,양천구,20
10373,2021-09-03,영등포구,37
10374,2021-09-03,용산구,12
10375,2021-09-03,은평구,41
10376,2021-09-03,종로구,6
10377,2021-09-03,중구,12
10378,2021-09-03,중랑구,22
10380,2021-09-04,강남구,46
10381,2021-09-04,강동구,21
10382,2021-09-04,강북구,6
10383,2021-09-04,강서구,27
10384,2021-09-04,관악구,44
10385,2021-09-04,광진구,23
10386,2021-09-04,구로구,30
10387,2021-09-04,금천구,12
10389,2021-09-04,노원구,20
10390,2021-09-04,도봉구,5
10391,2021-09-04,동대문구,18
10392,2021-09-04,동작구,16
10393,2021-09-04,마포구,12
10394,2021-09-04,서대문구,15
10395,2021-09-04,서초구,17
10396,2021-09-04,성동구,19
10397,2021-09-04,성북구,14
10398,2021-09-04,송파구,28
10399,2021-09-04,양천구,13
10400,2021-09-04,영등포구,21
10401,2021-09-04,용산구,9
10402,2021-09-04,은평구,32
10403,2021-09-04,종로구,2
10404,2021-09-04,중구,15
10405,2021-09-04,중랑구,18
10407,2021-09-05,강남구,33
10408,2021-09-05,강동구,21
10409,2021-09-05,강북구,4
10410,2021-09-05,강서구,18
10411,2021-09-05,관악구,40
10412,2021-09-05,광진구,20
10413,2021-09-05,구로구,41
10414,2021-09-05,금천구,11
10416,2021-09-05,노원구,18
10417,2021-09-05,도봉구,12
10418,2021-09-05,동대문구,10
10419,2021-09-05,동작구,20
10420,2021-09-05,마포구,9
10421,2021-09-05,서대문구,7
10422,2021-09-05,서초구,17
10423,2021-09-05,성동구,13
10424,2021-09-05,성북구,18
10425,2021-09-05,송파구,22
10426,2021-09-05,양천구,12
10427,2021-09-05,영등포구,23
10428,2021-09-05,용산구,3
10429,2021-09-05,은평구,28
10430,2021-09-05,종로구,7
10431,2021-09-05,중구,8
10432,2021-09-05,중랑구,17
10434,2021-09-06,강남구,33
10435,2021-09-06,강동구,18
10436,2021-09-06,강북구,13
10437,2021-09-06,강서구,21
10438,2021-09-06,관악구,18
10439,2021-09-06,광진구,21
10440,2021-09-06,구로구,40
10441,2021-09-06,금천구,21
10442,2021-09-06,노원구,17
10443,2021-09-06,도봉구,10
10444,2021-09-06,동대문구,14
10445,2021-09-06,동작구,20
10446,2021-09-06,마포구,26
10447,2021-09-06,서대문구,11
10448,2021-09-06,서초구,16
10449,2021-09-06,성동구,11
10450,2021-09-06,성북구,16
10451,2021-09-06,송파구,34
10452,2021-09-06,양천구,11
10453,2021-09-06,영등포구,35
10454,2021-09-06,용산구,8
10455,2021-09-06,은평구,24
10456,2021-09-06,종로구,7
10457,2021-09-06,중구,12
10458,2021-09-06,중랑구,10
10460,2021-09-07,강남구,41
10461,2021-09-07,강동구,23
10462,2021-09-07,강북구,14
10463,2021-09-07,강서구,17
10464,2021-09-07,관악구,44
10465,2021-09-07,광진구,37
10466,2021-09-07,구로구,49
10467,2021-09-07,금천구,19
10469,2021-09-07,노원구,8
10470,2021-09-07,도봉구,13
10471,2021-09-07,동대문구,20
10472,2021-09-07,동작구,19
10473,2021-09-07,마포구,19
10474,2021-09-07,서대문구,21
10475,2021-09-07,서초구,24
10476,2021-09-07,성동구,13
10477,2021-09-07,성북구,24
10478,2021-09-07,송파구,34
10479,2021-09-07,양천구,15
10480,2021-09-07,영등포구,50
10481,2021-09-07,용산구,16
10482,2021-09-07,은평구,50
10483,2021-09-07,종로구,10
10484,2021-09-07,중구,8
10485,2021-09-07,중랑구,27
10487,2021-09-08,강남구,39
10488,2021-09-08,강동구,24
10489,2021-09-08,강북구,11
10490,2021-09-08,강서구,20
10491,2021-09-08,관악구,46
10492,2021-09-08,광진구,29
10493,2021-09-08,구로구,47
10494,2021-09-08,금천구,14
10496,2021-09-08,노원구,18
10497,2021-09-08,도봉구,15
10498,2021-09-08,동대문구,20
10499,2021-09-08,동작구,23
10500,2021-09-08,마포구,26
10501,2021-09-08,서대문구,24
10502,2021-09-08,서초구,24
10503,2021-09-08,성동구,20
10504,2021-09-08,성북구,18
10505,2021-09-08,송파구,51
10506,2021-09-08,양천구,17
10507,2021-09-08,영등포구,48
10508,2021-09-08,용산구,13
10509,2021-09-08,은평구,24
10510,2021-09-08,종로구,5
10511,2021-09-08,중구,22
10512,2021-09-08,중랑구,26
10514,2021-09-09,강남구,34
10515,2021-09-09,강동구,33
10516,2021-09-09,강북구,22
10517,2021-09-09,강서구,19
10518,2021-09-09,관악구,32
10519,2021-09-09,광진구,35
10520,2021-09-09,구로구,52
10521,2021-09-09,금천구,22
10523,2021-09-09,노원구,13
10524,2021-09-09,도봉구,8
10525,2021-09-09,동대문구,20
10526,2021-09-09,동작구,26
10527,2021-09-09,마포구,30
10528,2021-09-09,서대문구,15
10529,2021-09-09,서초구,19
10530,2021-09-09,성동구,21
10531,2021-09-09,성북구,17
10532,2021-09-09,송파구,51
10533,2021-09-09,양천구,18
10534,2021-09-09,영등포구,41
10535,2021-09-09,용산구,18
10536,2021-09-09,은평구,49
10537,2021-09-09,종로구,9
10538,2021-09-09,중구,7
10539,2021-09-09,중랑구,21
10541,2021-09-10,강남구,41
10542,2021-09-10,강동구,24
10543,2021-09-10,강북구,21
10544,2021-09-10,강서구,21
10545,2021-09-10,관악구,40
10546,2021-09-10,광진구,38
10547,2021-09-10,구로구,38
10548,2021-09-10,금천구,25
10550,2021-09-10,노원구,21
10551,2021-09-10,도봉구,17
10552,2021-09-10,동대문구,28
10553,2021-09-10,동작구,23
10554,2021-09-10,마포구,23
10555,2021-09-10,서대문구,10
10556,2021-09-10,서초구,18
10557,2021-09-10,성동구,15
10558,2021-09-10,성북구,20
10559,2021-09-10,송파구,53
10560,2021-09-10,양천구,13
10561,2021-09-10,영등포구,54
10562,2021-09-10,용산구,12
10563,2021-09-10,은평구,38
10564,2021-09-10,종로구,6
10565,2021-09-10,중구,12
10566,2021-09-10,중랑구,14
10568,2021-09-11,강남구,34
10569,2021-09-11,강동구,31
10570,2021-09-11,강북구,15
10571,2021-09-11,강서구,31
10572,2021-09-11,관악구,43
10573,2021-09-11,광진구,40
10574,2021-09-11,구로구,35
10575,2021-09-11,금천구,10
10577,2021-09-11,노원구,27
10578,2021-09-11,도봉구,15
10579,2021-09-11,동대문구,22
10580,2021-09-11,동작구,23
10581,2021-09-11,마포구,11
10582,2021-09-11,서대문구,15
10583,2021-09-11,서초구,21
10584,2021-09-11,성동구,22
10585,2021-09-11,성북구,28
10586,2021-09-11,송파구,52
10587,2021-09-11,양천구,17
10588,2021-09-11,영등포구,33
10589,2021-09-11,용산구,17
10590,2021-09-11,은평구,37
10591,2021-09-11,종로구,10
10592,2021-09-11,중구,11
10593,2021-09-11,중랑구,23
10595,2021-09-12,강남구,24
10596,2021-09-12,강동구,22
10597,2021-09-12,강북구,8
10598,2021-09-12,강서구,19
10599,2021-09-12,관악구,30
10600,2021-09-12,광진구,21
10601,2021-09-12,구로구,29
10602,2021-09-12,금천구,20
10604,2021-09-12,노원구,29
10605,2021-09-12,도봉구,12
10606,2021-09-12,동대문구,25
10607,2021-09-12,동작구,23
10608,2021-09-12,마포구,23
10609,2021-09-12,서대문구,13
10610,2021-09-12,서초구,17
10611,2021-09-12,성동구,28
10612,2021-09-12,성북구,23
10613,2021-09-12,송파구,40
10614,2021-09-12,양천구,11
10615,2021-09-12,영등포구,30
10616,2021-09-12,용산구,11
10617,2021-09-12,은평구,24
10618,2021-09-12,종로구,7
10619,2021-09-12,중구,9
10620,2021-09-12,중랑구,18
10622,2021-09-13,강남구,32
10623,2021-09-13,강동구,19
10624,2021-09-13,강북구,13
10625,2021-09-13,강서구,23
10626,2021-09-13,관악구,24
10627,2021-09-13,광진구,29
10628,2021-09-13,구로구,39
10629,2021-09-13,금천구,15
10631,2021-09-13,노원구,19
10632,2021-09-13,도봉구,13
10633,2021-09-13,동대문구,19
10634,2021-09-13,동작구,18
10635,2021-09-13,마포구,17
10636,2021-09-13,서대문구,7
10637,2021-09-13,서초구,24
10638,2021-09-13,성동구,10
10639,2021-09-13,성북구,13
10640,2021-09-13,송파구,45
10641,2021-09-13,양천구,18
10642,2021-09-13,영등포구,28
10643,2021-09-13,용산구,11
10644,2021-09-13,은평구,39
10645,2021-09-13,종로구,6
10646,2021-09-13,중구,15
10647,2021-09-13,중랑구,13
10649,2021-09-14,강남구,56
10650,2021-09-14,강동구,25
10651,2021-09-14,강북구,18
10652,2021-09-14,강서구,30
10653,2021-09-14,관악구,36
10654,2021-09-14,광진구,28
10655,2021-09-14,구로구,59
10656,2021-09-14,금천구,17
10658,2021-09-14,노원구,23
10659,2021-09-14,도봉구,20
10660,2021-09-14,동대문구,33
10661,2021-09-14,동작구,29
10662,2021-09-14,마포구,42
10663,2021-09-14,서대문구,21
10664,2021-09-14,서초구,31
10665,2021-09-14,성동구,14
10666,2021-09-14,성북구,24
10667,2021-09-14,송파구,80
10668,2021-09-14,양천구,27
10669,2021-09-14,영등포구,59
10670,2021-09-14,용산구,13
10671,2021-09-14,은평구,38
10672,2021-09-14,종로구,9
10673,2021-09-14,중구,13
10674,2021-09-14,중랑구,20
10676,2021-09-15,강남구,45
10677,2021-09-15,강동구,25
10678,2021-09-15,강북구,13
10679,2021-09-15,강서구,30
10680,2021-09-15,관악구,29
10681,2021-09-15,광진구,19
10682,2021-09-15,구로구,63
10683,2021-09-15,금천구,17
10685,2021-09-15,노원구,23
10686,2021-09-15,도봉구,17
10687,2021-09-15,동대문구,25
10688,2021-09-15,동작구,25
10689,2021-09-15,마포구,46
10690,2021-09-15,서대문구,30
10691,2021-09-15,서초구,24
10692,2021-09-15,성동구,17
10693,2021-09-15,성북구,20
10694,2021-09-15,송파구,67
10695,2021-09-15,양천구,17
10696,2021-09-15,영등포구,42
10697,2021-09-15,용산구,7
10698,2021-09-15,은평구,30
10699,2021-09-15,종로구,12
10700,2021-09-15,중구,16
10701,2021-09-15,중랑구,8
10703,2021-09-16,강남구,65
10704,2021-09-16,강동구,23
10705,2021-09-16,강북구,17
10706,2021-09-16,강서구,34
10707,2021-09-16,관악구,34
10708,2021-09-16,광진구,11
10709,2021-09-16,구로구,66
10710,2021-09-16,금천구,26
10712,2021-09-16,노원구,34
10713,2021-09-16,도봉구,16
10714,2021-09-16,동대문구,31
10715,2021-09-16,동작구,19
10716,2021-09-16,마포구,33
10717,2021-09-16,서대문구,25
10718,2021-09-16,서초구,29
10719,2021-09-16,성동구,13
10720,2021-09-16,성북구,15
10721,2021-09-16,송파구,64
10722,2021-09-16,양천구,21
10723,2021-09-16,영등포구,34
10724,2021-09-16,용산구,6
10725,2021-09-16,은평구,29
10726,2021-09-16,종로구,13
10727,2021-09-16,중구,16
10728,2021-09-16,중랑구,25
10730,2021-09-17,강남구,33
10731,2021-09-17,강동구,36
10732,2021-09-17,강북구,16
10733,2021-09-17,강서구,28
10734,2021-09-17,관악구,36
10735,2021-09-17,광진구,21
10736,2021-09-17,구로구,51
10737,2021-09-17,금천구,10
10739,2021-09-17,노원구,27
10740,2021-09-17,도봉구,24
10741,2021-09-17,동대문구,30
10742,2021-09-17,동작구,20
10743,2021-09-17,마포구,18
10744,2021-09-17,서대문구,15
10745,2021-09-17,서초구,21
10746,2021-09-17,성동구,12
10747,2021-09-17,성북구,24
10748,2021-09-17,송파구,72
10749,2021-09-17,양천구,40
10750,2021-09-17,영등포구,34
10751,2021-09-17,용산구,10
10752,2021-09-17,은평구,24
10753,2021-09-17,종로구,16
10754,2021-09-17,중구,23
10755,2021-09-17,중랑구,14
10757,2021-09-18,강남구,36
10758,2021-09-18,강동구,30
10759,2021-09-18,강북구,17
10760,2021-09-18,강서구,26
10761,2021-09-18,관악구,37
10762,2021-09-18,광진구,24
10763,2021-09-18,구로구,57
10764,2021-09-18,금천구,11
10765,2021-09-18,노원구,28
10766,2021-09-18,도봉구,24
10767,2021-09-18,동대문구,41
10768,2021-09-18,동작구,17
10769,2021-09-18,마포구,34
10770,2021-09-18,서대문구,19
10771,2021-09-18,서초구,27
10772,2021-09-18,성동구,15
10773,2021-09-18,성북구,30
10774,2021-09-18,송파구,68
10775,2021-09-18,양천구,17
10776,2021-09-18,영등포구,43
10777,2021-09-18,용산구,14
10778,2021-09-18,은평구,24
10779,2021-09-18,종로구,13
10780,2021-09-18,중구,23
10781,2021-09-18,중랑구,22
10783,2021-09-19,강남구,22
10784,2021-09-19,강동구,19
10785,2021-09-19,강북구,18
10786,2021-09-19,강서구,19
10787,2021-09-19,관악구,27
10788,2021-09-19,광진구,19
10789,2021-09-19,구로구,36
10790,2021-09-19,금천구,18
10792,2021-09-19,노원구,28
10793,2021-09-19,도봉구,13
10794,2021-09-19,동대문구,25
10795,2021-09-19,동작구,16
10796,2021-09-19,마포구,25
10797,2021-09-19,서대문구,14
10798,2021-09-19,서초구,22
10799,2021-09-19,성동구,24
10800,2021-09-19,성북구,27
10801,2021-09-19,송파구,55
10802,2021-09-19,양천구,22
10803,2021-09-19,영등포구,28
10804,2021-09-19,용산구,7
10805,2021-09-19,은평구,18
10806,2021-09-19,종로구,14
10807,2021-09-19,중구,12
10808,2021-09-19,중랑구,23
10810,2021-09-20,강남구,33
10811,2021-09-20,강동구,17
10812,2021-09-20,강북구,34
10813,2021-09-20,강서구,29
10814,2021-09-20,관악구,29
10815,2021-09-20,광진구,33
10816,2021-09-20,구로구,46
10817,2021-09-20,금천구,19
10819,2021-09-20,노원구,31
10820,2021-09-20,도봉구,21
10821,2021-09-20,동대문구,31
10822,2021-09-20,동작구,18
10823,2021-09-20,마포구,31
10824,2021-09-20,서대문구,14
10825,2021-09-20,서초구,16
10826,2021-09-20,성동구,17
10827,2021-09-20,성북구,48
10828,2021-09-20,송파구,45
10829,2021-09-20,양천구,19
10830,2021-09-20,영등포구,24
10831,2021-09-20,용산구,16
10832,2021-09-20,은평구,21
10833,2021-09-20,종로구,18
10834,2021-09-20,중구,30
10835,2021-09-20,중랑구,13
10837,2021-09-21,강남구,23
10838,2021-09-21,강동구,33
10839,2021-09-21,강북구,19
10840,2021-09-21,강서구,32
10841,2021-09-21,관악구,32
10842,2021-09-21,광진구,30
10843,2021-09-21,구로구,50
10844,2021-09-21,금천구,25
10846,2021-09-21,노원구,24
10847,2021-09-21,도봉구,19
10848,2021-09-21,동대문구,23
10849,2021-09-21,동작구,18
10850,2021-09-21,마포구,25
10851,2021-09-21,서대문구,15
10852,2021-09-21,서초구,14
10853,2021-09-21,성동구,19
10854,2021-09-21,성북구,29
10855,2021-09-21,송파구,59
10856,2021-09-21,양천구,15
10857,2021-09-21,영등포구,34
10858,2021-09-21,용산구,9
10859,2021-09-21,은평구,30
10860,2021-09-21,종로구,12
10861,2021-09-21,중구,9
10862,2021-09-21,중랑구,22
10864,2021-09-22,강남구,38
10865,2021-09-22,강동구,27
10866,2021-09-22,강북구,23
10867,2021-09-22,강서구,37
10868,2021-09-22,관악구,34
10869,2021-09-22,광진구,22
10870,2021-09-22,구로구,33
10871,2021-09-22,금천구,14
10873,2021-09-22,노원구,21
10874,2021-09-22,도봉구,18
10875,2021-09-22,동대문구,24
10876,2021-09-22,동작구,19
10877,2021-09-22,마포구,22
10878,2021-09-22,서대문구,12
10879,2021-09-22,서초구,20
10880,2021-09-22,성동구,20
10881,2021-09-22,성북구,25
10882,2021-09-22,송파구,53
10883,2021-09-22,양천구,18
10884,2021-09-22,영등포구,38
10885,2021-09-22,용산구,9
10886,2021-09-22,은평구,16
10887,2021-09-22,종로구,18
10888,2021-09-22,중구,33
10889,2021-09-22,중랑구,19
10891,2021-09-23,강남구,49
10892,2021-09-23,강동구,40
10893,2021-09-23,강북구,29
10894,2021-09-23,강서구,47
10895,2021-09-23,관악구,32
10896,2021-09-23,광진구,51
10897,2021-09-23,구로구,55
10898,2021-09-23,금천구,13
10900,2021-09-23,노원구,24
10901,2021-09-23,도봉구,17
10902,2021-09-23,동대문구,38
10903,2021-09-23,동작구,39
10904,2021-09-23,마포구,32
10905,2021-09-23,서대문구,18
10906,2021-09-23,서초구,23
10907,2021-09-23,성동구,27
10908,2021-09-23,성북구,27
10909,2021-09-23,송파구,100
10910,2021-09-23,양천구,21
10911,2021-09-23,영등포구,47
10912,2021-09-23,용산구,12
10913,2021-09-23,은평구,27
10914,2021-09-23,종로구,17
10915,2021-09-23,중구,23
10916,2021-09-23,중랑구,34
10918,2021-09-24,강남구,64
10919,2021-09-24,강동구,54
10920,2021-09-24,강북구,24
10921,2021-09-24,강서구,61
10922,2021-09-24,관악구,66
10923,2021-09-24,광진구,55
10924,2021-09-24,구로구,80
10925,2021-09-24,금천구,33
10927,2021-09-24,노원구,52
10928,2021-09-24,도봉구,29
10929,2021-09-24,동대문구,67
10930,2021-09-24,동작구,37
10931,2021-09-24,마포구,42
10932,2021-09-24,서대문구,34
10933,2021-09-24,서초구,26
10934,2021-09-24,성동구,42
10935,2021-09-24,성북구,49
10936,2021-09-24,송파구,112
10937,2021-09-24,양천구,35
10938,2021-09-24,영등포구,51
