date,day,hour,food,count,celsius(C),rain(mm)
2020-09-14,Monday,22,피자,13,21,0
2020-09-14,Monday,22,한식,16,21,0
2020-09-14,Monday,22,회,7,21,0
2020-09-14,Monday,23,돈까스/일식,8,20.6,0
2020-09-14,Monday,23,분식,6,20.6,0
2020-09-14,Monday,23,아시안/양식,1,20.6,0
2020-09-14,Monday,23,야식,2,20.6,0
2020-09-14,Monday,23,족발/보쌈,14,20.6,0
2020-09-14,Monday,23,치킨,57,20.6,0
2020-09-14,Monday,23,카페/디저트,2,20.6,0
2020-09-14,Monday,23,패스트푸드,11,20.6,0
2020-09-14,Monday,23,피자,5,20.6,0
2020-09-14,Monday,23,한식,6,20.6,0
2020-09-14,Monday,23,회,3,20.6,0
2020-09-15,Tuesday,0,돈까스/일식,4,20.3,0
2020-09-15,Tuesday,0,분식,3,20.3,0
2020-09-15,Tuesday,0,야식,5,20.3,0
2020-09-15,Tuesday,0,족발/보쌈,5,20.3,0
2020-09-15,Tuesday,0,중식,1,20.3,0
2020-09-15,Tuesday,0,치킨,27,20.3,0
2020-09-15,Tuesday,0,피자,1,20.3,0
2020-09-15,Tuesday,0,한식,5,20.3,0
2020-09-15,Tuesday,0,회,2,20.3,0
2020-09-15,Tuesday,1,돈까스/일식,5,19.7,0
2020-09-15,Tuesday,1,아시안/양식,1,19.7,0
2020-09-15,Tuesday,1,야식,3,19.7,0
2020-09-15,Tuesday,1,족발/보쌈,5,19.7,0
2020-09-15,Tuesday,1,치킨,7,19.7,0
2020-09-15,Tuesday,2,돈까스/일식,1,19.7,0
2020-09-15,Tuesday,2,족발/보쌈,1,19.7,0
2020-09-15,Tuesday,2,치킨,6,19.7,0
2020-09-15,Tuesday,2,카페/디저트,1,19.7,0
2020-09-15,Tuesday,2,한식,2,19.7,0
2020-09-15,Tuesday,3,한식,3,19.7,0
2020-09-15,Tuesday,5,돈까스/일식,4,19.5,0
2020-09-15,Tuesday,5,한식,2,19.5,0
2020-09-15,Tuesday,6,돈까스/일식,2,19.2,0
2020-09-15,Tuesday,6,한식,2,19.2,0
2020-09-15,Tuesday,7,돈까스/일식,4,18.9,0
2020-09-15,Tuesday,7,한식,3,18.9,0
2020-09-15,Tuesday,8,돈까스/일식,2,19.9,0
2020-09-15,Tuesday,8,한식,5,19.9,0
2020-09-15,Tuesday,9,족발/보쌈,1,21.1,0
2020-09-15,Tuesday,9,치킨,2,21.1,0
2020-09-15,Tuesday,9,패스트푸드,2,21.1,0
2020-09-15,Tuesday,9,한식,13,21.1,0
2020-09-15,Tuesday,10,도시락,8,22.8,0
2020-09-15,Tuesday,10,돈까스/일식,18,22.8,0
2020-09-15,Tuesday,10,분식,9,22.8,0
2020-09-15,Tuesday,10,족발/보쌈,4,22.8,0
2020-09-15,Tuesday,10,치킨,5,22.8,0
2020-09-15,Tuesday,10,카페/디저트,10,22.8,0
2020-09-15,Tuesday,10,패스트푸드,26,22.8,0
2020-09-15,Tuesday,10,한식,12,22.8,0
2020-09-15,Tuesday,11,도시락,13,23.9,0
2020-09-15,Tuesday,11,돈까스/일식,39,23.9,0
2020-09-15,Tuesday,11,분식,57,23.9,0
2020-09-15,Tuesday,11,아시안/양식,7,23.9,0
2020-09-15,Tuesday,11,족발/보쌈,7,23.9,0
2020-09-15,Tuesday,11,중식,24,23.9,0
2020-09-15,Tuesday,11,찜탕,6,23.9,0
2020-09-15,Tuesday,11,치킨,10,23.9,0
2020-09-15,Tuesday,11,카페/디저트,25,23.9,0
2020-09-15,Tuesday,11,패스트푸드,73,23.9,0
2020-09-15,Tuesday,11,피자,7,23.9,0
2020-09-15,Tuesday,11,한식,48,23.9,0
2020-09-15,Tuesday,11,회,1,23.9,0
2020-09-15,Tuesday,12,도시락,12,25.5,0
2020-09-15,Tuesday,12,돈까스/일식,35,25.5,0
2020-09-15,Tuesday,12,분식,42,25.5,0
2020-09-15,Tuesday,12,아시안/양식,11,25.5,0
2020-09-15,Tuesday,12,야식,3,25.5,0
2020-09-15,Tuesday,12,족발/보쌈,13,25.5,0
2020-09-15,Tuesday,12,중식,9,25.5,0
2020-09-15,Tuesday,12,찜탕,2,25.5,0
2020-09-15,Tuesday,12,치킨,28,25.5,0
2020-09-15,Tuesday,12,카페/디저트,29,25.5,0
2020-09-15,Tuesday,12,패스트푸드,79,25.5,0
2020-09-15,Tuesday,12,피자,19,25.5,0
2020-09-15,Tuesday,12,한식,53,25.5,0
2020-09-15,Tuesday,12,회,1,25.5,0
2020-09-15,Tuesday,13,도시락,6,26.3,0
2020-09-15,Tuesday,13,돈까스/일식,30,26.3,0
2020-09-15,Tuesday,13,분식,43,26.3,0
2020-09-15,Tuesday,13,아시안/양식,2,26.3,0
2020-09-15,Tuesday,13,야식,2,26.3,0
2020-09-15,Tuesday,13,족발/보쌈,7,26.3,0
2020-09-15,Tuesday,13,중식,5,26.3,0
2020-09-15,Tuesday,13,찜탕,1,26.3,0
2020-09-15,Tuesday,13,치킨,31,26.3,0
2020-09-15,Tuesday,13,카페/디저트,26,26.3,0
2020-09-15,Tuesday,13,패스트푸드,66,26.3,0
2020-09-15,Tuesday,13,피자,11,26.3,0
2020-09-15,Tuesday,13,한식,22,26.3,0
2020-09-15,Tuesday,13,회,1,26.3,0
2020-09-15,Tuesday,14,도시락,4,26.8,0
2020-09-15,Tuesday,14,돈까스/일식,16,26.8,0
2020-09-15,Tuesday,14,분식,15,26.8,0
2020-09-15,Tuesday,14,야식,5,26.8,0
2020-09-15,Tuesday,14,족발/보쌈,10,26.8,0
2020-09-15,Tuesday,14,중식,6,26.8,0
2020-09-15,Tuesday,14,찜탕,3,26.8,0
2020-09-15,Tuesday,14,치킨,24,26.8,0
2020-09-15,Tuesday,14,카페/디저트,12,26.8,0
2020-09-15,Tuesday,14,패스트푸드,42,26.8,0
2020-09-15,Tuesday,14,피자,4,26.8,0
2020-09-15,Tuesday,14,한식,20,26.8,0
2020-09-15,Tuesday,15,도시락,1,27.3,0
2020-09-15,Tuesday,15,돈까스/일식,8,27.3,0
2020-09-15,Tuesday,15,분식,21,27.3,0
2020-09-15,Tuesday,15,아시안/양식,4,27.3,0
2020-09-15,Tuesday,15,야식,8,27.3,0
2020-09-15,Tuesday,15,족발/보쌈,9,27.3,0
2020-09-15,Tuesday,15,중식,2,27.3,0
2020-09-15,Tuesday,15,찜탕,1,27.3,0
2020-09-15,Tuesday,15,치킨,18,27.3,0
2020-09-15,Tuesday,15,카페/디저트,20,27.3,0
2020-09-15,Tuesday,15,패스트푸드,40,27.3,0
2020-09-15,Tuesday,15,피자,11,27.3,0
2020-09-15,Tuesday,15,한식,18,27.3,0
2020-09-15,Tuesday,15,회,2,27.3,0
2020-09-15,Tuesday,16,도시락,2,27.1,0
2020-09-15,Tuesday,16,돈까스/일식,6,27.1,0
2020-09-15,Tuesday,16,분식,28,27.1,0
2020-09-15,Tuesday,16,아시안/양식,3,27.1,0
2020-09-15,Tuesday,16,야식,4,27.1,0
2020-09-15,Tuesday,16,족발/보쌈,10,27.1,0
2020-09-15,Tuesday,16,중식,3,27.1,0
2020-09-15,Tuesday,16,찜탕,1,27.1,0
2020-09-15,Tuesday,16,치킨,46,27.1,0
2020-09-15,Tuesday,16,카페/디저트,30,27.1,0
2020-09-15,Tuesday,16,패스트푸드,31,27.1,0
2020-09-15,Tuesday,16,피자,5,27.1,0
2020-09-15,Tuesday,16,한식,24,27.1,0
2020-09-15,Tuesday,16,회,5,27.1,0
2020-09-15,Tuesday,17,도시락,4,26.7,0
2020-09-15,Tuesday,17,돈까스/일식,25,26.7,0
2020-09-15,Tuesday,17,분식,52,26.7,0
2020-09-15,Tuesday,17,아시안/양식,6,26.7,0
2020-09-15,Tuesday,17,야식,20,26.7,0
2020-09-15,Tuesday,17,족발/보쌈,36,26.7,0
2020-09-15,Tuesday,17,중식,18,26.7,0
2020-09-15,Tuesday,17,찜탕,12,26.7,0
2020-09-15,Tuesday,17,치킨,85,26.7,0
2020-09-15,Tuesday,17,카페/디저트,23,26.7,0
2020-09-15,Tuesday,17,패스트푸드,29,26.7,0
2020-09-15,Tuesday,17,피자,16,26.7,0
2020-09-15,Tuesday,17,한식,30,26.7,0
2020-09-15,Tuesday,17,회,4,26.7,0
2020-09-15,Tuesday,18,도시락,5,25.4,0
2020-09-15,Tuesday,18,돈까스/일식,51,25.4,0
2020-09-15,Tuesday,18,분식,80,25.4,0
2020-09-15,Tuesday,18,아시안/양식,8,25.4,0
2020-09-15,Tuesday,18,야식,28,25.4,0
2020-09-15,Tuesday,18,족발/보쌈,70,25.4,0
2020-09-15,Tuesday,18,중식,19,25.4,0
2020-09-15,Tuesday,18,찜탕,12,25.4,0
2020-09-15,Tuesday,18,치킨,142,25.4,0
2020-09-15,Tuesday,18,카페/디저트,27,25.4,0
2020-09-15,Tuesday,18,패스트푸드,62,25.4,0
2020-09-15,Tuesday,18,피자,19,25.4,0
2020-09-15,Tuesday,18,한식,61,25.4,0
2020-09-15,Tuesday,18,회,8,25.4,0
2020-09-15,Tuesday,19,도시락,4,24.3,0
2020-09-15,Tuesday,19,돈까스/일식,33,24.3,0
2020-09-15,Tuesday,19,분식,46,24.3,0
2020-09-15,Tuesday,19,아시안/양식,8,24.3,0
2020-09-15,Tuesday,19,야식,36,24.3,0
2020-09-15,Tuesday,19,족발/보쌈,47,24.3,0
2020-09-15,Tuesday,19,중식,14,24.3,0
2020-09-15,Tuesday,19,찜탕,7,24.3,0
2020-09-15,Tuesday,19,치킨,155,24.3,0
2020-09-15,Tuesday,19,카페/디저트,26,24.3,0
2020-09-15,Tuesday,19,패스트푸드,59,24.3,0
2020-09-15,Tuesday,19,피자,28,24.3,0
2020-09-15,Tuesday,19,한식,38,24.3,0
2020-09-15,Tuesday,19,회,10,24.3,0
2020-09-15,Tuesday,20,돈까스/일식,18,23.8,0
2020-09-15,Tuesday,20,분식,39,23.8,0
2020-09-15,Tuesday,20,아시안/양식,3,23.8,0
2020-09-15,Tuesday,20,야식,24,23.8,0
2020-09-15,Tuesday,20,족발/보쌈,31,23.8,0
2020-09-15,Tuesday,20,중식,7,23.8,0
2020-09-15,Tuesday,20,치킨,101,23.8,0
2020-09-15,Tuesday,20,카페/디저트,34,23.8,0
2020-09-15,Tuesday,20,패스트푸드,46,23.8,0
2020-09-15,Tuesday,20,피자,17,23.8,0
2020-09-15,Tuesday,20,한식,31,23.8,0
2020-09-15,Tuesday,20,회,9,23.8,0
2020-09-15,Tuesday,21,돈까스/일식,9,23.3,0
2020-09-15,Tuesday,21,분식,14,23.3,0
2020-09-15,Tuesday,21,아시안/양식,3,23.3,0
2020-09-15,Tuesday,21,야식,18,23.3,0
2020-09-15,Tuesday,21,족발/보쌈,34,23.3,0
2020-09-15,Tuesday,21,중식,4,23.3,0
2020-09-15,Tuesday,21,찜탕,3,23.3,0
2020-09-15,Tuesday,21,치킨,47,23.3,0
2020-09-15,Tuesday,21,카페/디저트,29,23.3,0
2020-09-15,Tuesday,21,패스트푸드,33,23.3,0
2020-09-15,Tuesday,21,피자,11,23.3,0
2020-09-15,Tuesday,21,한식,21,23.3,0
2020-09-15,Tuesday,21,회,6,23.3,0
2020-09-15,Tuesday,22,돈까스/일식,9,22.8,0
2020-09-15,Tuesday,22,분식,16,22.8,0
2020-09-15,Tuesday,22,야식,10,22.8,0
2020-09-15,Tuesday,22,족발/보쌈,19,22.8,0
2020-09-15,Tuesday,22,찜탕,2,22.8,0
2020-09-15,Tuesday,22,치킨,80,22.8,0
2020-09-15,Tuesday,22,카페/디저트,13,22.8,0
2020-09-15,Tuesday,22,패스트푸드,14,22.8,0
2020-09-15,Tuesday,22,피자,12,22.8,0
2020-09-15,Tuesday,22,한식,7,22.8,0
2020-09-15,Tuesday,22,회,9,22.8,0
2020-09-15,Tuesday,23,돈까스/일식,8,22.6,0
2020-09-15,Tuesday,23,야식,7,22.6,0
2020-09-15,Tuesday,23,족발/보쌈,6,22.6,0
2020-09-15,Tuesday,23,중식,2,22.6,0
2020-09-15,Tuesday,23,치킨,42,22.6,0
2020-09-15,Tuesday,23,패스트푸드,6,22.6,0
2020-09-15,Tuesday,23,피자,10,22.6,0
2020-09-15,Tuesday,23,한식,3,22.6,0
2020-09-15,Tuesday,23,회,2,22.6,0
2020-09-16,Wednesday,0,돈까스/일식,5,22.3,0
2020-09-16,Wednesday,0,분식,1,22.3,0
2020-09-16,Wednesday,0,야식,5,22.3,0
2020-09-16,Wednesday,0,족발/보쌈,8,22.3,0
2020-09-16,Wednesday,0,치킨,28,22.3,0
2020-09-16,Wednesday,0,카페/디저트,2,22.3,0
2020-09-16,Wednesday,0,패스트푸드,3,22.3,0
2020-09-16,Wednesday,0,피자,1,22.3,0
2020-09-16,Wednesday,0,회,1,22.3,0
2020-09-16,Wednesday,1,돈까스/일식,2,22.4,0
2020-09-16,Wednesday,1,야식,4,22.4,0
2020-09-16,Wednesday,1,족발/보쌈,2,22.4,0
2020-09-16,Wednesday,1,찜탕,1,22.4,0
2020-09-16,Wednesday,1,치킨,16,22.4,0
2020-09-16,Wednesday,1,카페/디저트,1,22.4,0
2020-09-16,Wednesday,1,패스트푸드,5,22.4,0
2020-09-16,Wednesday,2,야식,1,22.4,0
2020-09-16,Wednesday,2,치킨,4,22.4,0
2020-09-16,Wednesday,2,한식,1,22.4,0
2020-09-16,Wednesday,8,한식,1,22,0
2020-09-16,Wednesday,9,카페/디저트,3,22.4,0
2020-09-16,Wednesday,9,패스트푸드,3,22.4,0
2020-09-16,Wednesday,9,한식,7,22.4,0
2020-09-16,Wednesday,10,도시락,1,22.7,0
2020-09-16,Wednesday,10,돈까스/일식,10,22.7,0
2020-09-16,Wednesday,10,분식,14,22.7,0
2020-09-16,Wednesday,10,아시안/양식,1,22.7,0
2020-09-16,Wednesday,10,족발/보쌈,6,22.7,0
2020-09-16,Wednesday,10,중식,1,22.7,0
2020-09-16,Wednesday,10,찜탕,1,22.7,0
2020-09-16,Wednesday,10,치킨,12,22.7,0
2020-09-16,Wednesday,10,카페/디저트,29,22.7,0
2020-09-16,Wednesday,10,패스트푸드,28,22.7,0
2020-09-16,Wednesday,10,한식,17,22.7,0
2020-09-16,Wednesday,11,도시락,17,23.6,0.1
2020-09-16,Wednesday,11,돈까스/일식,32,23.6,0.1
2020-09-16,Wednesday,11,분식,70,23.6,0.1
2020-09-16,Wednesday,11,아시안/양식,7,23.6,0.1
2020-09-16,Wednesday,11,족발/보쌈,7,23.6,0.1
2020-09-16,Wednesday,11,중식,21,23.6,0.1
2020-09-16,Wednesday,11,찜탕,5,23.6,0.1
2020-09-16,Wednesday,11,치킨,28,23.6,0.1
2020-09-16,Wednesday,11,카페/디저트,27,23.6,0.1
2020-09-16,Wednesday,11,패스트푸드,71,23.6,0.1
2020-09-16,Wednesday,11,피자,6,23.6,0.1
2020-09-16,Wednesday,11,한식,46,23.6,0.1
2020-09-16,Wednesday,11,회,2,23.6,0.1
2020-09-16,Wednesday,12,도시락,9,24.2,0
2020-09-16,Wednesday,12,돈까스/일식,28,24.2,0
2020-09-16,Wednesday,12,분식,39,24.2,0
2020-09-16,Wednesday,12,아시안/양식,10,24.2,0
2020-09-16,Wednesday,12,야식,6,24.2,0
2020-09-16,Wednesday,12,족발/보쌈,12,24.2,0
2020-09-16,Wednesday,12,중식,15,24.2,0
2020-09-16,Wednesday,12,찜탕,6,24.2,0
2020-09-16,Wednesday,12,치킨,41,24.2,0
2020-09-16,Wednesday,12,카페/디저트,36,24.2,0
2020-09-16,Wednesday,12,패스트푸드,64,24.2,0
2020-09-16,Wednesday,12,피자,17,24.2,0
2020-09-16,Wednesday,12,한식,26,24.2,0
2020-09-16,Wednesday,12,회,1,24.2,0
2020-09-16,Wednesday,13,도시락,9,24.9,0
2020-09-16,Wednesday,13,돈까스/일식,17,24.9,0
2020-09-16,Wednesday,13,분식,30,24.9,0
2020-09-16,Wednesday,13,아시안/양식,8,24.9,0
2020-09-16,Wednesday,13,야식,3,24.9,0
2020-09-16,Wednesday,13,족발/보쌈,7,24.9,0
2020-09-16,Wednesday,13,중식,11,24.9,0
2020-09-16,Wednesday,13,찜탕,7,24.9,0
2020-09-16,Wednesday,13,치킨,37,24.9,0
2020-09-16,Wednesday,13,카페/디저트,37,24.9,0
2020-09-16,Wednesday,13,패스트푸드,57,24.9,0
2020-09-16,Wednesday,13,피자,15,24.9,0
2020-09-16,Wednesday,13,한식,27,24.9,0
2020-09-16,Wednesday,14,도시락,4,24.5,0
2020-09-16,Wednesday,14,돈까스/일식,25,24.5,0
2020-09-16,Wednesday,14,분식,20,24.5,0
2020-09-16,Wednesday,14,아시안/양식,4,24.5,0
2020-09-16,Wednesday,14,야식,1,24.5,0
2020-09-16,Wednesday,14,족발/보쌈,8,24.5,0
2020-09-16,Wednesday,14,중식,3,24.5,0
2020-09-16,Wednesday,14,찜탕,3,24.5,0
2020-09-16,Wednesday,14,치킨,35,24.5,0
2020-09-16,Wednesday,14,카페/디저트,30,24.5,0
2020-09-16,Wednesday,14,패스트푸드,43,24.5,0
2020-09-16,Wednesday,14,피자,11,24.5,0
2020-09-16,Wednesday,14,한식,11,24.5,0
2020-09-16,Wednesday,14,회,1,24.5,0
2020-09-16,Wednesday,15,도시락,2,23.4,0
2020-09-16,Wednesday,15,돈까스/일식,10,23.4,0
2020-09-16,Wednesday,15,분식,28,23.4,0
2020-09-16,Wednesday,15,아시안/양식,4,23.4,0
2020-09-16,Wednesday,15,야식,4,23.4,0
2020-09-16,Wednesday,15,족발/보쌈,7,23.4,0
2020-09-16,Wednesday,15,중식,7,23.4,0
2020-09-16,Wednesday,15,찜탕,4,23.4,0
2020-09-16,Wednesday,15,치킨,28,23.4,0
2020-09-16,Wednesday,15,카페/디저트,28,23.4,0
2020-09-16,Wednesday,15,패스트푸드,32,23.4,0
2020-09-16,Wednesday,15,피자,14,23.4,0
2020-09-16,Wednesday,15,한식,11,23.4,0
2020-09-16,Wednesday,15,회,2,23.4,0
2020-09-16,Wednesday,16,도시락,2,23.1,0.2
2020-09-16,Wednesday,16,돈까스/일식,13,23.1,0.2
2020-09-16,Wednesday,16,분식,27,23.1,0.2
2020-09-16,Wednesday,16,아시안/양식,2,23.1,0.2
2020-09-16,Wednesday,16,야식,7,23.1,0.2
2020-09-16,Wednesday,16,족발/보쌈,15,23.1,0.2
2020-09-16,Wednesday,16,중식,10,23.1,0.2
2020-09-16,Wednesday,16,찜탕,3,23.1,0.2
2020-09-16,Wednesday,16,치킨,49,23.1,0.2
2020-09-16,Wednesday,16,카페/디저트,28,23.1,0.2
2020-09-16,Wednesday,16,패스트푸드,42,23.1,0.2
2020-09-16,Wednesday,16,피자,11,23.1,0.2
2020-09-16,Wednesday,16,한식,11,23.1,0.2
2020-09-16,Wednesday,16,회,1,23.1,0.2
2020-09-16,Wednesday,17,도시락,6,22.9,0
2020-09-16,Wednesday,17,돈까스/일식,31,22.9,0
2020-09-16,Wednesday,17,분식,41,22.9,0
2020-09-16,Wednesday,17,아시안/양식,2,22.9,0
2020-09-16,Wednesday,17,야식,20,22.9,0
2020-09-16,Wednesday,17,족발/보쌈,54,22.9,0
2020-09-16,Wednesday,17,중식,8,22.9,0
2020-09-16,Wednesday,17,찜탕,15,22.9,0
2020-09-16,Wednesday,17,치킨,128,22.9,0
2020-09-16,Wednesday,17,카페/디저트,24,22.9,0
2020-09-16,Wednesday,17,패스트푸드,46,22.9,0
2020-09-16,Wednesday,17,피자,16,22.9,0
2020-09-16,Wednesday,17,한식,32,22.9,0
2020-09-16,Wednesday,17,회,7,22.9,0
2020-09-16,Wednesday,18,도시락,4,22.8,0
2020-09-16,Wednesday,18,돈까스/일식,40,22.8,0
2020-09-16,Wednesday,18,분식,58,22.8,0
2020-09-16,Wednesday,18,아시안/양식,16,22.8,0
2020-09-16,Wednesday,18,야식,45,22.8,0
2020-09-16,Wednesday,18,족발/보쌈,76,22.8,0
2020-09-16,Wednesday,18,중식,28,22.8,0
2020-09-16,Wednesday,18,찜탕,17,22.8,0
2020-09-16,Wednesday,18,치킨,200,22.8,0
2020-09-16,Wednesday,18,카페/디저트,32,22.8,0
2020-09-16,Wednesday,18,패스트푸드,60,22.8,0
2020-09-16,Wednesday,18,피자,20,22.8,0
2020-09-16,Wednesday,18,한식,54,22.8,0
2020-09-16,Wednesday,18,회,12,22.8,0
2020-09-16,Wednesday,19,도시락,2,22.4,0
2020-09-16,Wednesday,19,돈까스/일식,45,22.4,0
2020-09-16,Wednesday,19,분식,49,22.4,0
2020-09-16,Wednesday,19,아시안/양식,10,22.4,0
2020-09-16,Wednesday,19,야식,28,22.4,0
2020-09-16,Wednesday,19,족발/보쌈,49,22.4,0
2020-09-16,Wednesday,19,중식,17,22.4,0
2020-09-16,Wednesday,19,찜탕,15,22.4,0
2020-09-16,Wednesday,19,치킨,184,22.4,0
2020-09-16,Wednesday,19,카페/디저트,50,22.4,0
2020-09-16,Wednesday,19,패스트푸드,58,22.4,0
2020-09-16,Wednesday,19,피자,24,22.4,0
2020-09-16,Wednesday,19,한식,48,22.4,0
2020-09-16,Wednesday,19,회,9,22.4,0
2020-09-16,Wednesday,20,돈까스/일식,22,22.1,0
2020-09-16,Wednesday,20,분식,34,22.1,0
2020-09-16,Wednesday,20,아시안/양식,6,22.1,0
2020-09-16,Wednesday,20,야식,19,22.1,0
2020-09-16,Wednesday,20,족발/보쌈,35,22.1,0
2020-09-16,Wednesday,20,중식,16,22.1,0
2020-09-16,Wednesday,20,찜탕,6,22.1,0
2020-09-16,Wednesday,20,치킨,141,22.1,0
2020-09-16,Wednesday,20,카페/디저트,36,22.1,0
2020-09-16,Wednesday,20,패스트푸드,33,22.1,0
2020-09-16,Wednesday,20,피자,19,22.1,0
2020-09-16,Wednesday,20,한식,32,22.1,0
2020-09-16,Wednesday,20,회,7,22.1,0
2020-09-16,Wednesday,21,돈까스/일식,10,22,0
2020-09-16,Wednesday,21,분식,25,22,0
2020-09-16,Wednesday,21,아시안/양식,3,22,0
2020-09-16,Wednesday,21,야식,22,22,0
2020-09-16,Wednesday,21,족발/보쌈,20,22,0
2020-09-16,Wednesday,21,중식,7,22,0
2020-09-16,Wednesday,21,찜탕,4,22,0
2020-09-16,Wednesday,21,치킨,113,22,0
2020-09-16,Wednesday,21,카페/디저트,26,22,0
2020-09-16,Wednesday,21,패스트푸드,25,22,0
2020-09-16,Wednesday,21,피자,11,22,0
2020-09-16,Wednesday,21,한식,17,22,0
2020-09-16,Wednesday,21,회,7,22,0
2020-09-16,Wednesday,22,돈까스/일식,10,21.5,0
2020-09-16,Wednesday,22,분식,12,21.5,0
2020-09-16,Wednesday,22,아시안/양식,1,21.5,0
2020-09-16,Wednesday,22,야식,23,21.5,0
2020-09-16,Wednesday,22,족발/보쌈,21,21.5,0
2020-09-16,Wednesday,22,찜탕,3,21.5,0
2020-09-16,Wednesday,22,치킨,87,21.5,0
2020-09-16,Wednesday,22,카페/디저트,12,21.5,0
2020-09-16,Wednesday,22,패스트푸드,15,21.5,0
2020-09-16,Wednesday,22,피자,12,21.5,0
2020-09-16,Wednesday,22,한식,12,21.5,0
2020-09-16,Wednesday,22,회,4,21.5,0
2020-09-16,Wednesday,23,돈까스/일식,14,21.4,0
2020-09-16,Wednesday,23,분식,8,21.4,0
2020-09-16,Wednesday,23,야식,12,21.4,0
2020-09-16,Wednesday,23,족발/보쌈,8,21.4,0
2020-09-16,Wednesday,23,치킨,34,21.4,0
2020-09-16,Wednesday,23,카페/디저트,6,21.4,0
2020-09-16,Wednesday,23,패스트푸드,9,21.4,0
2020-09-16,Wednesday,23,피자,8,21.4,0
2020-09-16,Wednesday,23,한식,12,21.4,0
2020-09-17,Thursday,0,돈까스/일식,7,21.3,0
2020-09-17,Thursday,0,분식,2,21.3,0
2020-09-17,Thursday,0,야식,8,21.3,0
2020-09-17,Thursday,0,족발/보쌈,7,21.3,0
2020-09-17,Thursday,0,찜탕,1,21.3,0
2020-09-17,Thursday,0,치킨,33,21.3,0
2020-09-17,Thursday,0,패스트푸드,2,21.3,0
2020-09-17,Thursday,0,피자,3,21.3,0
2020-09-17,Thursday,0,한식,10,21.3,0
2020-09-17,Thursday,0,회,1,21.3,0
2020-09-17,Thursday,1,돈까스/일식,4,20.8,0
2020-09-17,Thursday,1,분식,1,20.8,0
2020-09-17,Thursday,1,야식,3,20.8,0
2020-09-17,Thursday,1,족발/보쌈,4,20.8,0
2020-09-17,Thursday,1,찜탕,1,20.8,0
2020-09-17,Thursday,1,치킨,14,20.8,0
2020-09-17,Thursday,1,카페/디저트,1,20.8,0
2020-09-17,Thursday,1,패스트푸드,1,20.8,0
2020-09-17,Thursday,1,한식,6,20.8,0
2020-09-17,Thursday,2,분식,1,20.8,0
2020-09-17,Thursday,2,족발/보쌈,3,20.8,0
2020-09-17,Thursday,2,치킨,8,20.8,0
2020-09-17,Thursday,2,한식,1,20.8,0
2020-09-17,Thursday,3,치킨,1,20.7,0
2020-09-17,Thursday,3,한식,5,20.7,0
2020-09-17,Thursday,4,한식,1,20.6,0
2020-09-17,Thursday,6,한식,1,20.8,0
2020-09-17,Thursday,7,한식,2,20.8,0
2020-09-17,Thursday,8,카페/디저트,1,20.5,0
2020-09-17,Thursday,8,한식,3,20.5,0
2020-09-17,Thursday,9,돈까스/일식,1,20.3,0
2020-09-17,Thursday,9,패스트푸드,4,20.3,0
2020-09-17,Thursday,9,한식,2,20.3,0
2020-09-17,Thursday,10,도시락,1,20.8,0
2020-09-17,Thursday,10,돈까스/일식,6,20.8,0
2020-09-17,Thursday,10,분식,5,20.8,0
2020-09-17,Thursday,10,아시안/양식,1,20.8,0
2020-09-17,Thursday,10,족발/보쌈,2,20.8,0
2020-09-17,Thursday,10,치킨,6,20.8,0
2020-09-17,Thursday,10,카페/디저트,15,20.8,0
2020-09-17,Thursday,10,패스트푸드,34,20.8,0
2020-09-17,Thursday,10,한식,13,20.8,0
2020-09-17,Thursday,11,도시락,22,21.2,0
2020-09-17,Thursday,11,돈까스/일식,32,21.2,0
2020-09-17,Thursday,11,분식,60,21.2,0
2020-09-17,Thursday,11,아시안/양식,8,21.2,0
2020-09-17,Thursday,11,족발/보쌈,12,21.2,0
2020-09-17,Thursday,11,중식,9,21.2,0
2020-09-17,Thursday,11,찜탕,5,21.2,0
2020-09-17,Thursday,11,치킨,13,21.2,0
2020-09-17,Thursday,11,카페/디저트,20,21.2,0
2020-09-17,Thursday,11,패스트푸드,64,21.2,0
2020-09-17,Thursday,11,피자,12,21.2,0
2020-09-17,Thursday,11,한식,39,21.2,0
2020-09-17,Thursday,12,도시락,2,22.3,0
2020-09-17,Thursday,12,돈까스/일식,40,22.3,0
2020-09-17,Thursday,12,분식,42,22.3,0
2020-09-17,Thursday,12,아시안/양식,9,22.3,0
2020-09-17,Thursday,12,야식,3,22.3,0
2020-09-17,Thursday,12,족발/보쌈,9,22.3,0
2020-09-17,Thursday,12,중식,15,22.3,0
2020-09-17,Thursday,12,찜탕,4,22.3,0
2020-09-17,Thursday,12,치킨,41,22.3,0
2020-09-17,Thursday,12,카페/디저트,24,22.3,0
2020-09-17,Thursday,12,패스트푸드,63,22.3,0
2020-09-17,Thursday,12,피자,12,22.3,0
2020-09-17,Thursday,12,한식,47,22.3,0
2020-09-17,Thursday,12,회,1,22.3,0
2020-09-17,Thursday,13,도시락,4,22.5,0
2020-09-17,Thursday,13,돈까스/일식,16,22.5,0
2020-09-17,Thursday,13,분식,27,22.5,0
2020-09-17,Thursday,13,아시안/양식,4,22.5,0
2020-09-17,Thursday,13,야식,3,22.5,0
2020-09-17,Thursday,13,족발/보쌈,12,22.5,0
2020-09-17,Thursday,13,중식,9,22.5,0
2020-09-17,Thursday,13,찜탕,3,22.5,0
2020-09-17,Thursday,13,치킨,38,22.5,0
