2020-06-01,서대문구,1
2020-06-01,서초구,2
2020-06-01,송파구,1
2020-06-01,양천구,2
2020-06-01,영등포구,3
2020-06-02,강남구,1
2020-06-02,강동구,1
2020-06-02,강북구,2
2020-06-02,강서구,3
2020-06-02,구로구,2
2020-06-02,금천구,1
2020-06-02,서대문구,2
2020-06-02,성동구,1
2020-06-02,양천구,5
2020-06-03,강남구,2
2020-06-03,강북구,1
2020-06-03,강서구,2
2020-06-03,관악구,1
2020-06-03,구로구,1
2020-06-03,금천구,2
2020-06-03,도봉구,1
2020-06-03,마포구,1
2020-06-03,양천구,1
2020-06-03,영등포구,1
2020-06-03,용산구,1
2020-06-04,강동구,2
2020-06-04,강서구,2
2020-06-04,구로구,2
2020-06-04,노원구,1
2020-06-04,도봉구,1
2020-06-04,마포구,1
2020-06-04,양천구,3
2020-06-04,용산구,1
2020-06-05,강동구,2
2020-06-05,강북구,1
2020-06-05,강서구,1
2020-06-05,관악구,3
2020-06-05,구로구,4
2020-06-05,노원구,2
2020-06-05,도봉구,1
2020-06-05,동대문구,1
2020-06-05,성동구,1
2020-06-05,송파구,1
2020-06-05,양천구,4
2020-06-05,영등포구,1
2020-06-05,용산구,2
2020-06-05,은평구,2
2020-06-05,중랑구,1
2020-06-06,강북구,1
2020-06-06,강서구,2
2020-06-06,관악구,1
2020-06-06,구로구,3
2020-06-06,동작구,1
2020-06-06,마포구,1
2020-06-06,성동구,3
2020-06-06,양천구,9
2020-06-06,영등포구,1
2020-06-06,용산구,2
2020-06-06,은평구,2
2020-06-07,강동구,1
2020-06-07,강북구,1
2020-06-07,강서구,2
2020-06-07,구로구,3
2020-06-07,서대문구,1
2020-06-07,성동구,1
2020-06-07,양천구,4
2020-06-08,강서구,3
2020-06-08,관악구,1
2020-06-08,구로구,9
2020-06-08,동작구,1
2020-06-08,서초구,1
2020-06-08,양천구,1
2020-06-08,중랑구,1
2020-06-09,관악구,2
2020-06-09,구로구,1
2020-06-09,금천구,1
2020-06-09,동작구,2
2020-06-09,마포구,1
2020-06-09,성동구,1
2020-06-09,양천구,2
2020-06-09,영등포구,1
2020-06-09,중구,1
2020-06-10,관악구,1
2020-06-10,광진구,1
2020-06-10,구로구,2
2020-06-10,금천구,4
2020-06-10,노원구,1
2020-06-10,도봉구,1
2020-06-10,동작구,1
2020-06-10,서초구,1
2020-06-10,성북구,1
2020-06-10,송파구,1
2020-06-10,양천구,3
2020-06-10,은평구,1
2020-06-11,강동구,1
2020-06-11,강서구,3
2020-06-11,관악구,5
2020-06-11,구로구,1
2020-06-11,금천구,3
2020-06-11,노원구,1
2020-06-11,도봉구,1
2020-06-11,서초구,1
2020-06-11,양천구,1
2020-06-11,영등포구,5
2020-06-11,은평구,1
2020-06-11,중랑구,2
2020-06-12,강동구,1
2020-06-12,강북구,2
2020-06-12,강서구,2
2020-06-12,관악구,1
2020-06-12,구로구,1
2020-06-12,금천구,1
2020-06-12,노원구,1
2020-06-12,도봉구,12
2020-06-12,성북구,1
2020-06-12,양천구,2
2020-06-12,영등포구,1
2020-06-12,용산구,1
2020-06-12,종로구,1
2020-06-12,중랑구,3
2020-06-13,강북구,1
2020-06-13,강서구,2
2020-06-13,관악구,2
2020-06-13,금천구,1
2020-06-13,서초구,1
2020-06-13,영등포구,2
2020-06-13,은평구,1
2020-06-13,종로구,1
2020-06-13,중랑구,1
2020-06-14,구로구,1
2020-06-14,금천구,1
2020-06-14,도봉구,1
2020-06-14,서대문구,1
2020-06-14,서초구,1
2020-06-14,용산구,1
2020-06-14,은평구,1
2020-06-15,구로구,4
2020-06-15,도봉구,1
2020-06-15,동작구,1
2020-06-15,서대문구,1
2020-06-15,용산구,2
2020-06-15,은평구,3
2020-06-16,강남구,1
2020-06-16,관악구,2
2020-06-16,도봉구,2
2020-06-16,동작구,2
2020-06-16,마포구,1
2020-06-16,서초구,1
2020-06-16,송파구,1
2020-06-16,은평구,1
2020-06-16,중랑구,1
2020-06-17,강남구,1
2020-06-17,강서구,2
2020-06-17,관악구,2
2020-06-17,구로구,1
2020-06-17,도봉구,11
2020-06-17,서초구,1
2020-06-17,영등포구,3
2020-06-17,은평구,2
2020-06-18,강북구,1
2020-06-18,강서구,2
2020-06-18,관악구,1
2020-06-18,광진구,1
2020-06-18,도봉구,2
2020-06-18,마포구,1
2020-06-18,서대문구,1
2020-06-18,서초구,1
2020-06-18,성북구,1
2020-06-18,양천구,2
2020-06-18,영등포구,1
2020-06-18,은평구,1
2020-06-18,중구,1
2020-06-18,중랑구,1
2020-06-19,강서구,1
2020-06-19,도봉구,2
2020-06-19,동대문구,1
2020-06-19,동작구,1
2020-06-19,마포구,1
2020-06-19,서대문구,1
2020-06-19,서초구,1
2020-06-19,양천구,2
2020-06-19,영등포구,2
2020-06-19,은평구,1
2020-06-19,중랑구,1
2020-06-20,강서구,1
2020-06-20,관악구,1
2020-06-20,노원구,2
2020-06-20,도봉구,2
2020-06-20,동작구,1
2020-06-20,서초구,1
2020-06-20,성동구,2
2020-06-20,영등포구,3
2020-06-21,강서구,1
2020-06-21,구로구,4
2020-06-21,도봉구,1
2020-06-21,성북구,1
2020-06-21,송파구,1
2020-06-22,강남구,1
2020-06-22,강동구,2
2020-06-22,강서구,1
2020-06-23,관악구,4
2020-06-23,구로구,1
2020-06-23,도봉구,3
2020-06-23,영등포구,1
2020-06-23,중랑구,1
2020-06-24,강남구,1
2020-06-24,관악구,2
2020-06-24,구로구,1
2020-06-24,금천구,1
2020-06-24,노원구,1
2020-06-24,도봉구,1
2020-06-24,종로구,1
2020-06-25,강서구,1
2020-06-25,관악구,11
2020-06-25,구로구,1
2020-06-25,노원구,1
2020-06-25,동작구,1
2020-06-25,중랑구,1
2020-06-26,관악구,7
2020-06-26,광진구,1
2020-06-26,구로구,1
2020-06-26,노원구,1
2020-06-26,동대문구,1
2020-06-26,동작구,2
2020-06-26,서초구,1
2020-06-26,은평구,1
2020-06-26,중구,1
2020-06-26,중랑구,1
2020-06-27,강남구,1
2020-06-27,관악구,5
2020-06-27,구로구,1
2020-06-27,동대문구,1
2020-06-27,마포구,1
2020-06-27,송파구,1
2020-06-27,양천구,1
2020-06-27,영등포구,2
2020-06-27,용산구,1
2020-06-28,관악구,1
2020-06-28,구로구,1
2020-06-28,노원구,1
2020-06-28,서초구,1
2020-06-28,송파구,1
2020-06-28,용산구,1
2020-06-29,금천구,1
2020-06-29,노원구,1
2020-06-29,마포구,3
2020-06-29,은평구,1
2020-06-30,관악구,4
2020-06-30,금천구,1
2020-06-30,마포구,1
2020-06-30,서초구,1
2020-06-30,영등포구,2
2020-07-01,강동구,2
2020-07-01,관악구,7
2020-07-01,동대문구,1
2020-07-01,동작구,1
2020-07-01,은평구,1
2020-07-01,중랑구,1
2020-07-02,강남구,1
2020-07-02,강동구,1
2020-07-02,관악구,1
2020-07-02,금천구,1
2020-07-02,노원구,1
2020-07-02,동작구,1
2020-07-02,마포구,1
2020-07-02,서초구,1
2020-07-02,성동구,1
2020-07-02,성북구,1
2020-07-03,관악구,2
2020-07-03,구로구,1
2020-07-03,영등포구,1
2020-07-03,용산구,1
2020-07-03,종로구,1
2020-07-03,중랑구,1
2020-07-04,강남구,1
2020-07-04,관악구,2
2020-07-04,노원구,1
2020-07-04,동작구,2
2020-07-04,마포구,1
2020-07-04,서초구,1
2020-07-04,송파구,1
2020-07-04,영등포구,1
2020-07-04,중구,1
2020-07-04,중랑구,5
2020-07-05,관악구,1
2020-07-05,서대문구,1
2020-07-05,영등포구,1
2020-07-06,강서구,1
2020-07-06,중랑구,1
2020-07-07,관악구,1
2020-07-07,광진구,1
2020-07-07,노원구,2
2020-07-07,동작구,1
2020-07-07,마포구,4
2020-07-07,서대문구,1
2020-07-07,중랑구,1
2020-07-08,광진구,1
2020-07-08,구로구,1
2020-07-08,노원구,1
2020-07-08,동작구,1
2020-07-08,서대문구,1
2020-07-08,중구,1
2020-07-08,중랑구,1
2020-07-09,강남구,2
2020-07-09,강동구,1
2020-07-09,강서구,1
2020-07-09,동작구,1
2020-07-09,성북구,2
2020-07-10,강남구,1
2020-07-10,강서구,1
2020-07-10,동대문구,1
2020-07-10,성북구,1
2020-07-10,영등포구,1
2020-07-10,용산구,1
2020-07-11,강남구,1
2020-07-11,강동구,2
2020-07-11,동작구,1
2020-07-11,성동구,1
2020-07-11,영등포구,1
2020-07-11,중랑구,1
2020-07-12,강동구,3
2020-07-12,관악구,2
2020-07-12,노원구,1
2020-07-12,동대문구,1
2020-07-12,동작구,1
2020-07-12,마포구,2
2020-07-12,서초구,1
2020-07-12,성북구,1
2020-07-13,강남구,2
2020-07-13,금천구,1
2020-07-13,동작구,1
2020-07-13,송파구,1
2020-07-13,은평구,1
2020-07-13,종로구,1
2020-07-14,강동구,1
2020-07-14,금천구,1
2020-07-14,동작구,2
2020-07-14,송파구,1
2020-07-14,종로구,1
2020-07-15,강동구,1
2020-07-15,강북구,1
2020-07-15,관악구,1
2020-07-15,구로구,1
2020-07-15,송파구,2
2020-07-15,중구,1
2020-07-16,관악구,1
2020-07-16,광진구,1
2020-07-16,도봉구,1
2020-07-16,서대문구,1
2020-07-16,송파구,3
2020-07-16,용산구,1
2020-07-16,중구,1
2020-07-17,강남구,1
2020-07-17,마포구,1
2020-07-17,성동구,1
2020-07-17,송파구,2
2020-07-17,은평구,1
2020-07-18,강남구,1
2020-07-18,관악구,2
2020-07-18,금천구,2
2020-07-18,성동구,1
2020-07-18,송파구,3
2020-07-18,은평구,1
2020-07-19,강서구,1
2020-07-19,서대문구,1
2020-07-19,성북구,1
2020-07-20,강동구,1
2020-07-20,강서구,10
2020-07-20,광진구,1
2020-07-20,금천구,1
2020-07-20,서대문구,1
2020-07-20,성동구,2
2020-07-20,성북구,1
2020-07-20,송파구,1
2020-07-20,은평구,1
2020-07-20,종로구,1
2020-07-20,중구,1
2020-07-21,강서구,3
2020-07-21,광진구,1
2020-07-21,동대문구,1
2020-07-21,동작구,1
2020-07-21,성동구,1
2020-07-21,송파구,5
2020-07-21,은평구,3
2020-07-21,종로구,1
2020-07-21,중구,1
2020-07-22,강남구,3
2020-07-22,동대문구,1
2020-07-22,동작구,2
2020-07-22,송파구,5
2020-07-23,강서구,2
2020-07-23,관악구,1
2020-07-23,구로구,1
2020-07-23,도봉구,1
2020-07-23,동작구,1
2020-07-23,성동구,1
2020-07-23,송파구,11
2020-07-23,영등포구,1
2020-07-24,강서구,4
2020-07-24,금천구,1
2020-07-24,동작구,1
2020-07-24,송파구,3
2020-07-24,은평구,2
2020-07-25,동대문구,1
2020-07-25,마포구,1
2020-07-25,서초구,1
2020-07-25,송파구,2
2020-07-25,양천구,1
2020-07-26,강남구,1
2020-07-26,강동구,1
2020-07-26,강서구,1
2020-07-26,관악구,1
2020-07-26,마포구,1
2020-07-26,송파구,1
2020-07-26,용산구,1
2020-07-26,종로구,1
2020-07-26,중구,1
2020-07-27,강북구,1
2020-07-27,관악구,1
2020-07-27,마포구,1
2020-07-27,송파구,1
2020-07-28,강북구,2
2020-07-28,관악구,1
2020-07-28,마포구,1
2020-07-28,성북구,1
2020-07-28,송파구,1
2020-07-28,영등포구,1
2020-07-28,중구,1
2020-07-29,관악구,1
2020-07-29,구로구,1
2020-07-29,성북구,1
2020-07-30,강남구,1
2020-07-30,강동구,1
2020-07-30,강서구,1
2020-07-30,관악구,2
2020-07-30,서초구,2
2020-07-30,송파구,1
2020-07-30,은평구,1
2020-07-31,마포구,1
2020-07-31,서초구,1
2020-08-01,강서구,2
2020-08-01,양천구,1
2020-08-01,종로구,1
2020-08-02,강서구,1
2020-08-02,동대문구,1
2020-08-02,성북구,1
2020-08-02,용산구,1
2020-08-03,강서구,2
2020-08-03,관악구,1
2020-08-03,도봉구,1
2020-08-03,마포구,1
2020-08-03,성북구,1
2020-08-03,송파구,1
2020-08-03,중구,2
2020-08-04,도봉구,1
2020-08-04,성북구,1
2020-08-04,송파구,1
2020-08-04,영등포구,1
