2019-09-15,도봉구,312,0
2019-09-15,동작구,99,0
2019-09-15,마포구,41,0
2019-09-15,서대문구,17,0
2019-09-15,성북구,36,0
2019-09-15,송파구,15,0
2019-09-15,양천구,135,0
2019-09-15,영등포구,919,0
2019-09-15,은평구,383,0
2019-09-16,강북구,4,0
2019-09-16,강서구,72,0
2019-09-16,관악구,72,0
2019-09-16,구로구,1147,0
2019-09-16,금천구,575,0
2019-09-16,노원구,24,0
2019-09-16,도봉구,286,0
2019-09-16,동작구,51,0
2019-09-16,마포구,26,0
2019-09-16,서대문구,10,0
2019-09-16,성북구,28,0
2019-09-16,송파구,18,0
2019-09-16,양천구,91,0
2019-09-16,영등포구,541,0
2019-09-16,은평구,352,0
2019-09-17,강북구,5,0
2019-09-17,강서구,60,0
2019-09-17,관악구,57,0
2019-09-17,구로구,1307,0
2019-09-17,금천구,500,0
2019-09-17,노원구,10,0
2019-09-17,도봉구,336,0
2019-09-17,동작구,34,0
2019-09-17,마포구,28,0
2019-09-17,서대문구,13,0
2019-09-17,성북구,31,0
2019-09-17,송파구,15,0
2019-09-17,양천구,56,0
2019-09-17,영등포구,456,0
2019-09-17,은평구,318,0
2019-09-18,강북구,2,0
2019-09-18,강서구,69,0
2019-09-18,관악구,44,0
2019-09-18,구로구,1269,0
2019-09-18,금천구,548,0
2019-09-18,노원구,13,0
2019-09-18,도봉구,314,0
2019-09-18,동작구,43,0
2019-09-18,마포구,28,0
2019-09-18,서대문구,12,0
2019-09-18,성북구,23,0
2019-09-18,송파구,7,0
2019-09-18,양천구,65,0
2019-09-18,영등포구,581,0
2019-09-18,은평구,303,0
2019-09-19,강북구,4,0
2019-09-19,강서구,71,0
2019-09-19,관악구,55,0
2019-09-19,구로구,1309,0
2019-09-19,금천구,598,0
2019-09-19,노원구,10,0
2019-09-19,도봉구,355,0
2019-09-19,동작구,39,0
2019-09-19,마포구,35,0
2019-09-19,서대문구,9,0
2019-09-19,성북구,28,0
2019-09-19,송파구,13,0
2019-09-19,양천구,63,0
2019-09-19,영등포구,532,0
2019-09-19,은평구,255,0
2019-09-20,강북구,8,0
2019-09-20,강서구,93,0
2019-09-20,관악구,134,0
2019-09-20,구로구,1791,0
2019-09-20,금천구,639,0
2019-09-20,노원구,17,0
2019-09-20,도봉구,440,0
2019-09-20,동작구,101,0
2019-09-20,마포구,77,0
2019-09-20,서대문구,35,0
2019-09-20,성북구,51,0
2019-09-20,송파구,16,0
2019-09-20,양천구,96,0
2019-09-20,영등포구,735,0
2019-09-20,은평구,421,0
2019-09-21,강북구,7,0
2019-09-21,강서구,115,0
2019-09-21,관악구,152,0
2019-09-21,구로구,2271,0
2019-09-21,금천구,769,0
2019-09-21,노원구,23,0
2019-09-21,도봉구,485,0
2019-09-21,동작구,79,0
2019-09-21,마포구,81,0
2019-09-21,서대문구,8,0
2019-09-21,성북구,26,0
2019-09-21,송파구,4,0
2019-09-21,양천구,126,0
2019-09-21,영등포구,1019,0
2019-09-21,은평구,508,0
2019-09-22,강북구,9,0
2019-09-22,강서구,181,0
2019-09-22,관악구,208,0
2019-09-22,구로구,2434,0
2019-09-22,금천구,1073,0
2019-09-22,노원구,24,0
2019-09-22,도봉구,562,0
2019-09-22,동작구,102,0
2019-09-22,마포구,122,0
2019-09-22,서대문구,6,0
2019-09-22,성북구,33,0
2019-09-22,송파구,9,0
2019-09-22,양천구,171,0
2019-09-22,영등포구,1157,0
2019-09-22,은평구,545,0
2019-09-23,강남구,12,0
2019-09-23,강북구,9,0
2019-09-23,강서구,40,0
2019-09-23,관악구,69,0
2019-09-23,구로구,1307,0
2019-09-23,금천구,540,0
2019-09-23,노원구,6,0
2019-09-23,도봉구,252,0
2019-09-23,동작구,33,0
2019-09-23,마포구,84,0
2019-09-23,서대문구,8,0
2019-09-23,성북구,24,0
2019-09-23,송파구,8,0
2019-09-23,양천구,71,0
2019-09-23,영등포구,581,0
2019-09-23,은평구,360,0
2019-09-24,강북구,6,0
2019-09-24,강서구,49,0
2019-09-24,관악구,53,0
2019-09-24,구로구,1387,0
2019-09-24,금천구,566,0
2019-09-24,노원구,6,0
2019-09-24,도봉구,307,0
2019-09-24,동작구,28,0
2019-09-24,마포구,67,0
2019-09-24,서대문구,14,0
2019-09-24,서초구,1,0
2019-09-24,성북구,18,0
2019-09-24,송파구,4,0
2019-09-24,양천구,63,0
2019-09-24,영등포구,568,0
2019-09-24,은평구,357,0
2019-09-25,강북구,19,0
2019-09-25,강서구,59,0
2019-09-25,관악구,71,0
2019-09-25,구로구,1332,0
2019-09-25,금천구,585,0
2019-09-25,노원구,6,0
2019-09-25,도봉구,352,0
2019-09-25,동작구,31,0
2019-09-25,마포구,72,0
2019-09-25,서대문구,13,0
2019-09-25,성북구,34,0
2019-09-25,송파구,4,0
2019-09-25,양천구,63,0
2019-09-25,영등포구,612,0
2019-09-25,은평구,274,0
2019-09-26,강남구,960,0
2019-09-26,강북구,18,0
2019-09-26,강서구,92,0
2019-09-26,관악구,76,0
2019-09-26,구로구,1478,0
2019-09-26,금천구,594,0
2019-09-26,노원구,11,0
2019-09-26,도봉구,360,0
2019-09-26,동작구,44,0
2019-09-26,마포구,84,0
2019-09-26,서대문구,7,0
2019-09-26,서초구,484,0
2019-09-26,성북구,54,0
2019-09-26,송파구,5,0
2019-09-26,양천구,54,0
2019-09-26,영등포구,651,0
2019-09-26,은평구,347,0
2019-09-27,강남구,1462,0
2019-09-27,강북구,22,0
2019-09-27,강서구,66,0
2019-09-27,관악구,114,0
2019-09-27,구로구,1848,0
2019-09-27,금천구,731,0
2019-09-27,노원구,11,0
2019-09-27,도봉구,463,0
2019-09-27,동작구,65,0
2019-09-27,마포구,79,0
2019-09-27,서대문구,5,0
2019-09-27,서초구,774,0
2019-09-27,성북구,77,0
2019-09-27,송파구,3,0
2019-09-27,양천구,89,0
2019-09-27,영등포구,800,0
2019-09-27,은평구,426,0
2019-09-28,강남구,1520,0
2019-09-28,강북구,23,0
2019-09-28,강서구,114,0
2019-09-28,관악구,179,0
2019-09-28,구로구,2038,0
2019-09-28,금천구,807,0
2019-09-28,노원구,20,0
2019-09-28,도봉구,576,0
2019-09-28,동작구,89,0
2019-09-28,마포구,81,0
2019-09-28,서대문구,8,0
2019-09-28,서초구,866,0
2019-09-28,성북구,91,0
2019-09-28,양천구,125,0
2019-09-28,영등포구,1006,0
2019-09-28,은평구,529,0
2019-09-29,강남구,1464,0
2019-09-29,강북구,27,0
2019-09-29,강서구,159,0
2019-09-29,관악구,199,0
2019-09-29,구로구,2043,0
2019-09-29,금천구,843,0
2019-09-29,노원구,29,0
2019-09-29,도봉구,513,0
2019-09-29,동작구,99,0
2019-09-29,마포구,115,0
2019-09-29,서대문구,12,0
2019-09-29,서초구,833,0
2019-09-29,성북구,98,0
2019-09-29,양천구,141,0
2019-09-29,영등포구,1145,0
2019-09-29,은평구,466,0
2019-09-30,강남구,1336,0
2019-09-30,강북구,23,0
2019-09-30,강서구,74,0
2019-09-30,관악구,100,0
2019-09-30,구로구,1400,0
2019-09-30,금천구,573,0
2019-09-30,노원구,17,0
2019-09-30,도봉구,276,0
2019-09-30,동작구,62,0
2019-09-30,마포구,80,0
2019-09-30,서대문구,11,0
2019-09-30,서초구,596,0
2019-09-30,성북구,50,0
2019-09-30,양천구,84,0
2019-09-30,영등포구,611,0
2019-09-30,은평구,328,0
2019-10-01,강남구,1221,0
2019-10-01,강북구,37,0
2019-10-01,강서구,53,0
2019-10-01,관악구,68,0
2019-10-01,구로구,1371,0
2019-10-01,금천구,534,0
2019-10-01,노원구,8,0
2019-10-01,도봉구,344,0
2019-10-01,동작구,49,0
2019-10-01,마포구,67,0
2019-10-01,서대문구,8,0
2019-10-01,서초구,677,0
2019-10-01,성북구,50,0
2019-10-01,양천구,75,0
2019-10-01,영등포구,617,0
2019-10-01,은평구,330,0
2019-10-02,강남구,1618,0
2019-10-02,강북구,46,0
2019-10-02,강서구,82,0
2019-10-02,관악구,116,0
2019-10-02,구로구,1912,0
2019-10-02,금천구,812,0
2019-10-02,노원구,20,0
2019-10-02,도봉구,512,0
2019-10-02,동작구,47,0
2019-10-02,마포구,22,0
2019-10-02,서대문구,11,0
2019-10-02,서초구,876,0
2019-10-02,성북구,61,0
2019-10-02,양천구,102,0
2019-10-02,영등포구,848,0
2019-10-02,은평구,486,0
2019-10-03,강남구,1520,0
2019-10-03,강북구,60,0
2019-10-03,강서구,156,0
2019-10-03,관악구,200,0
2019-10-03,구로구,2012,0
2019-10-03,금천구,820,0
2019-10-03,노원구,25,0
2019-10-03,도봉구,609,0
